2026-07-10 11:42:30.414769,base_config,1,0.3453386425971985,0.8374999761581421,0.0016076111933216453,1.0
2026-07-10 12:22:46.747741,base_config,5,3.6388665414222032e-09,1.0,0.0,1.0
2026-07-10 17:25:06.143574,base_config,1,0.5059661269187927,0.752136766910553,0.0022954680025577545,1.0
2026-07-10 17:31:25.373678,base_config,5,4.221085259104029e-09,1.0,1.256044015462976e-07,1.0
2026-07-10 17:34:01.110719,base_config_down,3,0.02885698340833187,0.9938949942588806,0.011853104457259178,1.0
2026-07-10 17:35:08.104209,base_config_down,10,3.589932020986453e-05,1.0,3.27974594256375e-05,1.0
2026-07-10 17:56:21.147939,base_config_down,1,0.27433153986930847,0.8701171875,0.00010666758316801861,1.0
2026-07-10 17:59:05.798179,base_config_down,10,3.603825007303385e-06,1.0,3.0203241294657346e-06,1.0
2026-07-10 18:01:18.883712,base_config_down,10,5.751365733885905e-06,1.0,4.801181603397708e-06,1.0
2026-07-10 18:04:29.604974,base_config_down,10,5.33352249476593e-06,1.0,3.965209543821402e-06,1.0
2026-07-10 18:09:37.244535,base_config_down,3,0.6518453359603882,0.615966796875,0.6643141508102417,0.60595703125
2026-07-10 21:03:16.974204,base_config_down,3,0.8274486064910889,0.5213675498962402,0.8794241547584534,0.5268292427062988
2026-07-10 21:07:04.712235,base_config_down,2,0.6647361516952515,0.59521484375,0.6715973615646362,0.59130859375
2026-07-10 21:21:39.496010,base_config_down_reg,4,0.5718273520469666,0.69970703125,0.6680536270141602,0.65673828125
2026-07-10 21:28:37.799336,base_config_down_reg,1,0.8340921998023987,0.5329499840736389,0.6716800928115845,0.5795999765396118
2026-07-10 21:54:24.585467,base_config_down_reg,4,0.4422186017036438,0.7954000234603882,0.46013033390045166,0.7874000072479248
