epoch,step,train_acc,train_loss,val_acc,val_loss
0,1,,,0.47804877161979675,1.0218818187713623
0,1,0.49450549483299255,1.1799789667129517,,
1,3,,,0.497560977935791,0.8493099212646484
1,3,0.5262515544891357,1.033995509147644,,
2,5,,,0.5317073464393616,0.7970511317253113
2,5,0.5873016119003296,0.7695090174674988,,
3,7,,,0.5365853905677795,0.783401370048523
3,7,0.632478654384613,0.6776410937309265,,
4,9,,,0.5317073464393616,0.781157910823822
4,9,0.6410256624221802,0.636399507522583,,
